0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977,0.07972977
0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885,0.051364885
0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425,0.0496824425
0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125,0.05134122125
0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625,0.050170610625
0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125,0.0365853053125
0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625,0.02729265265625
-0.004853673671875,-0.004853673671875,-0.004853673671875,-0.004853673671875,-0.004853673671875,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001,-0.004853673671875001
0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625,0.0315731631640625
0.0202865815820312,0.0202865815820312,0.0202865815820312,0.0202865815820312,0.0202865815820312,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125,0.02028658158203125
-0.0308567092089843,-0.0308567092089843,-0.0308567092089843,-0.0308567092089843,-0.0308567092089843,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374,-0.030856709208984374
0.0165716453955078,0.0165716453955078,0.0165716453955078,0.0165716453955078,0.0165716453955078,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813,0.016571645395507813
0.0332858226977539,0.0332858226977539,0.0332858226977539,0.0332858226977539,0.0332858226977539,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391,0.03328582269775391
0.0336429113488769,0.0336429113488769,0.0336429113488769,0.0336429113488769,0.0336429113488769,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695,0.03364291134887695
-0.0026785443255615,-0.0026785443255615,-0.0026785443255615,-0.0026785443255615,-0.0026785443255615,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228,-0.0026785443255615228
-0.0018392721627807,-0.0018392721627807,-0.0018392721627807,-0.0018392721627807,-0.0018392721627807,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614,-0.0018392721627807614
0.0235803639186096,0.0235803639186096,0.0235803639186096,0.0235803639186096,0.0235803639186096,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962,0.02358036391860962
0.0372901819593048,0.0372901819593048,0.0372901819593048,0.0372901819593048,0.0372901819593048,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481,0.03729018195930481
-0.0023549090203475,-0.0023549090203475,-0.0023549090203475,-0.0023549090203475,-0.0023549090203475,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965,-0.0023549090203475965
0.0113225454898262,0.0113225454898262,0.0113225454898262,0.0113225454898262,0.0113225454898262,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202,0.011322545489826202
0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131,0.0371612727449131
0.0525806363724565,0.0525806363724565,0.0525806363724565,0.0525806363724565,0.0525806363724565,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655,0.05258063637245655
0.0697903181862282,0.0697903181862282,0.0697903181862282,0.0697903181862282,0.0697903181862282,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827,0.06979031818622827
-0.0226048409068858,-0.0226048409068858,-0.0226048409068858,-0.0226048409068858,-0.0226048409068858,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863,-0.022604840906885863
-0.0153024204534429,-0.0153024204534429,-0.0153024204534429,-0.0153024204534429,-0.0153024204534429,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931,-0.015302420453442931
0.0498487897732785,0.0498487897732785,0.0498487897732785,0.0498487897732785,0.0498487897732785,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536,0.049848789773278536
0.0589243948866392,0.0589243948866392,0.0589243948866392,0.0589243948866392,0.0589243948866392,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927,0.05892439488663927
